# s0,s1,s2,s3,s4,s5,s6,s7,s8
-2.438591867685317993e-01,-1.138432025909423828e-01,2.121201008558273315e-01,1.308930814266204834e-01,-8.323638439178466797e-01,-2.333957888185977936e-02,4.020317196846008301e-01,-2.718298733234405518e-01,3.016990721225738525e-01
-2.421852797269821167e-01,-1.149729490280151367e-01,2.134810090065002441e-01,1.441255658864974976e-01,-8.416501283645629883e-01,-2.182068489491939545e-02,3.347826600074768066e-01,-2.259494364261627197e-01,2.721821069717407227e-01
-2.405943423509597778e-01,-1.161002889275550842e-01,2.144745886325836182e-01,1.560290157794952393e-01,-8.433999419212341309e-01,-1.756600290536880493e-02,3.181867003440856934e-01,-2.254681885242462158e-01,1.987159550189971924e-01
-2.391102761030197144e-01,-1.172229573130607605e-01,2.151800394058227539e-01,1.669077277183532715e-01,-8.416832685470581055e-01,-1.171248126775026321e-02,2.968128025531768799e-01,-2.245335280895233154e-01,1.410900950431823730e-01
-2.376836985349655151e-01,-1.183353215456008911e-01,2.156091928482055664e-01,1.772441416978836060e-01,-8.385499119758605957e-01,-5.291690118610858917e-03,2.853164672851562500e-01,-2.224732041358947754e-01,8.583317697048187256e-02
-2.369029670953750610e-01,-1.193811222910881042e-01,2.156740427017211914e-01,1.854085624217987061e-01,-8.334732055664062500e-01,9.153478313237428665e-04,1.561448574066162109e-01,-2.091594040393829346e-01,1.296961214393377304e-02
-2.360887378454208374e-01,-1.204072013497352600e-01,2.154700160026550293e-01,1.937242448329925537e-01,-8.293180465698242188e-01,6.532786414027214050e-03,1.628454625606536865e-01,-2.052167803049087524e-01,-4.080576822161674500e-02
-2.352366149425506592e-01,-1.214141473174095154e-01,2.150175273418426514e-01,2.018264979124069214e-01,-8.258643150329589844e-01,1.119460910558700562e-02,1.704255640506744385e-01,-2.013885378837585449e-01,-9.049800783395767212e-02
-2.343663722276687622e-01,-1.223977282643318176e-01,2.142964303493499756e-01,2.097286432981491089e-01,-8.228107690811157227e-01,1.596745103597640991e-02,1.740493923425674438e-01,-1.967159360647201538e-01,-1.442200243473052979e-01
-2.335312813520431519e-01,-1.233865618705749512e-01,2.132954299449920654e-01,2.174249589443206787e-01,-8.174215555191040039e-01,2.121042832732200623e-02,1.670165508985519409e-01,-1.977667212486267090e-01,-2.001998573541641235e-01
-2.326581776142120361e-01,-1.243384554982185364e-01,2.120444476604461670e-01,2.246679812669754028e-01,-8.130714893341064453e-01,2.625861205160617828e-02,1.746206283569335938e-01,-1.903797537088394165e-01,-2.501964569091796875e-01
-2.317483425140380859e-01,-1.252647936344146729e-01,2.105601876974105835e-01,2.314691096544265747e-01,-8.095009922981262207e-01,3.068423271179199219e-02,1.819671988487243652e-01,-1.852686405181884766e-01,-2.968505918979644775e-01
-2.308071106672286987e-01,-1.261816173791885376e-01,2.088373452425003052e-01,2.382262200117111206e-01,-8.064119219779968262e-01,3.441523760557174683e-02,1.882473081350326538e-01,-1.833630353212356567e-01,-3.445689976215362549e-01
-2.298429608345031738e-01,-1.270844042301177979e-01,2.068677544593811035e-01,2.448804527521133423e-01,-8.036119937896728516e-01,3.783635422587394714e-02,1.928288638591766357e-01,-1.805582046508789062e-01,-3.939182460308074951e-01
-2.288943529129028320e-01,-1.279733180999755859e-01,2.046399712562561035e-01,2.510948181152343750e-01,-7.995155453681945801e-01,4.171430692076683044e-02,1.897224932909011841e-01,-1.777833253145217896e-01,-4.455564022064208984e-01
-2.279381752014160156e-01,-1.288439035415649414e-01,2.021636068820953369e-01,2.569097876548767090e-01,-7.950609922409057617e-01,4.564444348216056824e-02,1.912369579076766968e-01,-1.741167604923248291e-01,-4.952751398086547852e-01
-2.269713431596755981e-01,-1.296993643045425415e-01,1.994343549013137817e-01,2.624320983886718750e-01,-7.903072834014892578e-01,4.959511011838912964e-02,1.933650076389312744e-01,-1.710924506187438965e-01,-5.458492040634155273e-01
-2.259918749332427979e-01,-1.305458396673202515e-01,1.964833736419677734e-01,2.677296698093414307e-01,-7.855445742607116699e-01,5.412547290325164795e-02,1.958939135074615479e-01,-1.692950278520584106e-01,-5.901955962181091309e-01
-2.249989658594131470e-01,-1.313921660184860229e-01,1.932954490184783936e-01,2.731049358844757080e-01,-7.806922793388366699e-01,5.890126898884773254e-02,1.985803991556167603e-01,-1.692643165588378906e-01,-6.375842094421386719e-01
-2.239650636911392212e-01,-1.322212368249893188e-01,1.898982375860214233e-01,2.784330248832702637e-01,-7.772684097290039062e-01,6.340827792882919312e-02,2.067807465791702271e-01,-1.658152490854263306e-01,-6.794443130493164062e-01
-2.229004055261611938e-01,-1.330390125513076782e-01,1.862713843584060669e-01,2.838445007801055908e-01,-7.746952176094055176e-01,6.769572943449020386e-02,2.129326462745666504e-01,-1.635551452636718750e-01,-7.253687381744384766e-01
-2.218127548694610596e-01,-1.338605135679244995e-01,1.823966205120086670e-01,2.897216081619262695e-01,-7.724835276603698730e-01,7.153860479593276978e-02,2.175289839506149292e-01,-1.642976403236389160e-01,-7.749541401863098145e-01
-2.207607328891754150e-01,-1.346877217292785645e-01,1.782231926918029785e-01,2.953120768070220947e-01,-7.677054405212402344e-01,7.673353701829910278e-02,2.104041874408721924e-01,-1.654435545206069946e-01,-8.346864581108093262e-01
-2.196791768074035645e-01,-1.355246007442474365e-01,1.738072186708450317e-01,3.017046749591827393e-01,-7.638049125671386719e-01,8.094117790460586548e-02,2.163125574588775635e-01,-1.673745661973953247e-01,-8.831936717033386230e-01
-2.185779511928558350e-01,-1.363709270954132080e-01,1.691390722990036011e-01,3.087823688983917236e-01,-7.603663206100463867e-01,8.437456190586090088e-02,2.202436625957489014e-01,-1.692650914192199707e-01,-9.336300492286682129e-01
-2.174594700336456299e-01,-1.372211128473281860e-01,1.642192304134368896e-01,3.163473606109619141e-01,-7.572372555732727051e-01,8.724205195903778076e-02,2.236986160278320312e-01,-1.700393110513687134e-01,-9.839674234390258789e-01
-2.163653224706649780e-01,-1.380678713321685791e-01,1.590090095996856689e-01,3.234991431236267090e-01,-7.521510720252990723e-01,9.128601849079132080e-02,2.188275903463363647e-01,-1.693510264158248901e-01,-1.042044878005981445e+00
-2.152452021837234497e-01,-1.389206349849700928e-01,1.535541713237762451e-01,3.313473165035247803e-01,-7.478345036506652832e-01,9.430038183927536011e-02,2.240251898765563965e-01,-1.705517321825027466e-01,-1.090965986251831055e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.500000014901161194e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.370082027278840542e-03,4.137299489229917526e-03,4.600210860371589661e-02,9.417804479598999023e-01,3.368432819843292236e-02,2.308777123689651489e-01,2.740164101123809814e-01,8.274598717689514160e-01,2.200421571731567383e+00
2.693468471989035606e-03,8.108139038085937500e-03,5.760462954640388489e-02,9.515402317047119141e-01,7.174371927976608276e-02,2.147215604782104492e-01,2.646772861480712891e-01,7.941679954528808594e-01,2.320503950119018555e+00
3.949956502765417099e-03,1.125976908951997757e-02,6.984850019216537476e-02,9.558935761451721191e-01,1.062846779823303223e-01,2.093546539545059204e-01,2.512976229190826416e-01,6.303258538246154785e-01,2.448774099349975586e+00
5.193497519940137863e-03,1.360554527491331100e-02,8.267193287611007690e-02,9.587761163711547852e-01,1.338203996419906616e-01,2.047408223152160645e-01,2.487081885337829590e-01,4.691553115844726562e-01,2.564686298370361328e+00
6.421824451535940170e-03,1.584824174642562866e-02,9.531174600124359131e-02,9.586437344551086426e-01,1.596708595752716064e-01,2.049506306648254395e-01,2.456653565168380737e-01,4.485392272472381592e-01,2.527963638305664062e+00
7.627574726939201355e-03,1.813017763197422028e-02,1.080348268151283264e-01,9.592792987823486328e-01,1.835438013076782227e-01,1.973523795604705811e-01,2.411501109600067139e-01,4.563874006271362305e-01,2.544615745544433594e+00
8.901010267436504364e-03,2.033450640738010406e-02,1.207345500588417053e-01,9.612566232681274414e-01,2.049054801464080811e-01,1.766628324985504150e-01,2.546871602535247803e-01,4.408656656742095947e-01,2.539944410324096680e+00
1.026336010545492172e-02,2.246154285967350006e-02,1.333613693714141846e-01,9.625917673110961914e-01,2.234621196985244751e-01,1.508759111166000366e-01,2.724698185920715332e-01,4.254072308540344238e-01,2.525363683700561523e+00
1.127704326063394547e-02,2.473358809947967529e-02,1.457841396331787109e-01,9.589442610740661621e-01,2.431802600622177124e-01,1.459077447652816772e-01,2.027366459369659424e-01,4.544088542461395264e-01,2.484553337097167969e+00
1.223759260028600693e-02,2.691800892353057861e-02,1.581794768571853638e-01,9.558820724487304688e-01,2.596100568771362305e-01,1.334688365459442139e-01,1.921098977327346802e-01,4.368844926357269287e-01,2.479069709777832031e+00
1.324878726154565811e-02,2.908411063253879547e-02,1.704313308000564575e-01,9.513132572174072266e-01,2.760613858699798584e-01,1.228227019309997559e-01,2.022390365600585938e-01,4.332201480865478516e-01,2.450369834899902344e+00
1.418531499803066254e-02,3.118094801902770996e-02,1.826097667217254639e-01,9.464089870452880859e-01,2.904045581817626953e-01,1.065129041671752930e-01,1.873055696487426758e-01,4.193675220012664795e-01,2.435686588287353516e+00
1.522369682788848877e-02,3.326884657144546509e-02,1.946392208337783813e-01,9.403702020645141602e-01,3.045470416545867920e-01,9.083656966686248779e-02,2.076763212680816650e-01,4.175800383090972900e-01,2.405892610549926758e+00
1.628991402685642242e-02,3.531770035624504089e-02,2.065422087907791138e-01,9.336275458335876465e-01,3.173319399356842041e-01,7.385230064392089844e-02,2.132435590028762817e-01,4.097703099250793457e-01,2.380595445632934570e+00
1.718958653509616852e-02,3.734291717410087585e-02,2.184056043624877930e-01,9.250791072845458984e-01,3.299705982208251953e-01,5.213027447462081909e-02,1.799342632293701172e-01,4.050433337688446045e-01,2.372679233551025391e+00
1.817736960947513580e-02,3.935813158750534058e-02,2.301368415355682373e-01,9.156248569488525391e-01,3.420219421386718750e-01,3.103051148355007172e-02,1.975566595792770386e-01,4.030430316925048828e-01,2.346247196197509766e+00
1.915612444281578064e-02,4.134162515401840210e-02,2.417621016502380371e-01,9.051012396812438965e-01,3.531386852264404297e-01,9.008108638226985931e-03,1.957510858774185181e-01,3.966988921165466309e-01,2.325052261352539062e+00
2.011086791753768921e-02,4.329761862754821777e-02,2.532889544963836670e-01,8.934166431427001953e-01,3.635404109954833984e-01,-1.368131674826145172e-02,1.909485459327697754e-01,3.911987841129302979e-01,2.305369853973388672e+00
2.086845599114894867e-02,4.527224972844123840e-02,2.646025121212005615e-01,8.809044957160949707e-01,3.692051172256469727e-01,-2.293314971029758453e-02,1.515178084373474121e-01,3.949259221553802490e-01,2.262711763381958008e+00
2.153635583817958832e-02,4.710222035646438599e-02,2.759081721305847168e-01,8.654882907867431641e-01,3.777428269386291504e-01,-4.600128903985023499e-02,1.335799396038055420e-01,3.659938573837280273e-01,2.261136293411254883e+00
2.235606499016284943e-02,4.888671636581420898e-02,2.871232926845550537e-01,8.502118587493896484e-01,3.862074911594390869e-01,-7.500881701707839966e-02,1.639415919780731201e-01,3.568994402885437012e-01,2.243019819259643555e+00
2.317788451910018921e-02,5.061868205666542053e-02,2.982675433158874512e-01,8.339436054229736328e-01,3.945878148078918457e-01,-1.064168885350227356e-01,1.643639653921127319e-01,3.463935256004333496e-01,2.228853940963745117e+00
2.390758506953716278e-02,5.227933451533317566e-02,3.093050420284271240e-01,8.166269063949584961e-01,4.013846516609191895e-01,-1.359918266534805298e-01,1.459400504827499390e-01,3.321298360824584961e-01,2.207498311996459961e+00
2.436723001301288605e-02,5.396479368209838867e-02,3.200185596942901611e-01,8.009991049766540527e-01,3.998488485813140869e-01,-1.481109559535980225e-01,9.192917495965957642e-02,3.370924592018127441e-01,2.142700195312500000e+00
2.468338236212730408e-02,5.543325468897819519e-02,3.306691646575927734e-01,7.805081009864807129e-01,4.011605978012084961e-01,-1.723597049713134766e-01,6.323025375604629517e-02,2.936918139457702637e-01,2.130120277404785156e+00
2.507735975086688995e-02,5.677784606814384460e-02,3.411877453327178955e-01,7.603964209556579590e-01,4.026741683483123779e-01,-2.019875645637512207e-01,7.879561930894851685e-02,2.689186632633209229e-01,2.103718757629394531e+00
2.541641145944595337e-02,5.804846435785293579e-02,3.516285717487335205e-01,7.388212680816650391e-01,4.048070311546325684e-01,-2.336713969707489014e-01,6.781046837568283081e-02,2.541230320930480957e-01,2.088163852691650391e+00
2.564923465251922607e-02,5.921448767185211182e-02,3.618931174278259277e-01,7.168892621994018555e-01,4.044904410839080811e-01,-2.634741365909576416e-01,4.656452313065528870e-02,2.332048267126083374e-01,2.052910804748535156e+00
2.560028247535228729e-02,6.037975847721099854e-02,3.716861009597778320e-01,6.988589167594909668e-01,3.950537145137786865e-01,-2.760851681232452393e-01,-9.790273383259773254e-03,2.330540567636489868e-01,1.958596706390380859e+00
2.556402795016765594e-02,6.139426678419113159e-02,3.815031945705413818e-01,6.766754388809204102e-01,3.911828696727752686e-01,-2.990107238292694092e-01,-7.250898517668247223e-03,2.029019445180892944e-01,1.963417053222656250e+00
2.548452280461788177e-02,6.230799108743667603e-02,3.912120163440704346e-01,6.523191928863525391e-01,3.883288502693176270e-01,-3.260543346405029297e-01,-1.590120233595371246e-02,1.827446520328521729e-01,1.941765785217285156e+00
2.536156773567199707e-02,6.309806555509567261e-02,4.007847607135772705e-01,6.265428662300109863e-01,3.847683072090148926e-01,-3.558610677719116211e-01,-2.459110505878925323e-02,1.580154001712799072e-01,1.914548873901367188e+00
2.514176443219184875e-02,6.378103047609329224e-02,4.101761579513549805e-01,6.005799770355224609e-01,3.789046704769134521e-01,-3.844487369060516357e-01,-4.396045953035354614e-02,1.365919858217239380e-01,1.878282189369201660e+00
2.473912760615348816e-02,6.451251357793807983e-02,4.191246032714843750e-01,5.811455249786376953e-01,3.612873554229736328e-01,-3.981133699417114258e-01,-8.052763342857360840e-02,1.462969481945037842e-01,1.789687156677246094e+00
2.432758919894695282e-02,6.504245102405548096e-02,4.280629754066467285e-01,5.569195151329040527e-01,3.492939770221710205e-01,-4.210100769996643066e-01,-8.230764418840408325e-02,1.059885621070861816e-01,1.787672877311706543e+00
2.381954155862331390e-02,6.545677781105041504e-02,4.368788301944732666e-01,5.296885371208190918e-01,3.399390876293182373e-01,-4.475321173667907715e-01,-1.016095504164695740e-01,8.286481350660324097e-02,1.763174295425415039e+00
2.318675816059112549e-02,6.575991213321685791e-02,4.455182850360870361e-01,5.014469623565673828e-01,3.308364152908325195e-01,-4.740856289863586426e-01,-1.265566349029541016e-01,6.062721461057662964e-02,1.727891325950622559e+00
2.243103832006454468e-02,6.592656672000885010e-02,4.539121091365814209e-01,4.724586904048919678e-01,3.210752904415130615e-01,-5.000670552253723145e-01,-1.511438637971878052e-01,3.333006054162979126e-02,1.678764104843139648e+00
2.153653837740421295e-02,6.598146259784698486e-02,4.620161950588226318e-01,4.436765015125274658e-01,3.097575902938842773e-01,-5.236737728118896484e-01,-1.789000630378723145e-01,1.097888406366109848e-02,1.620816946029663086e+00
2.050227485597133636e-02,6.593894958496093750e-02,4.698313772678375244e-01,4.149696826934814453e-01,2.975339591503143311e-01,-5.450283288955688477e-01,-2.068527936935424805e-01,-8.502325043082237244e-03,1.563032746315002441e+00
1.945924758911132812e-02,6.596019119024276733e-02,4.770263135433197021e-01,3.975748121738433838e-01,2.706902027130126953e-01,-5.551547408103942871e-01,-2.086052745580673218e-01,4.248315934091806412e-03,1.438986301422119141e+00
1.832319796085357666e-02,6.575035303831100464e-02,4.841729998588562012e-01,3.728058636188507080e-01,2.517876625061035156e-01,-5.717400312423706055e-01,-2.272101193666458130e-01,-4.196792095899581909e-02,1.429342389106750488e+00
1.711210235953330994e-02,6.540655344724655151e-02,4.911401867866516113e-01,3.444940745830535889e-01,2.351587563753128052e-01,-5.910735726356506348e-01,-2.422187775373458862e-01,-6.875872611999511719e-02,1.393435835838317871e+00
1.578654907643795013e-02,6.495581567287445068e-02,4.978519380092620850e-01,3.142547905445098877e-01,2.191366553306579590e-01,-6.103374958038330078e-01,-2.651109993457794189e-01,-9.014813601970672607e-02,1.342350244522094727e+00
1.433850545436143875e-02,6.439433991909027100e-02,5.042628049850463867e-01,2.825736999511718750e-01,2.032957226037979126e-01,-6.285233497619628906e-01,-2.896085679531097412e-01,-1.122947707772254944e-01,1.282173275947570801e+00
